payment_id,loan_id,payment_date,payment_amount,payment_method,payment_status
546,27291,2023-11-04,3152.0,Auto Debit,Success
547,2877,2023-04-17,15699.0,UPI,Success
548,6813,2025-09-07,9354.0,Debit Card,Failed
549,27265,2024-07-03,1967.0,Auto Debit,Failed
550,9336,2022-08-06,14003.0,Debit Card,Success
551,13576,2023-11-30,3895.0,Debit Card,Success
552,21964,2022-04-24,,,Success
553,2965,2025-01-27,14840.0,Debit Card,Success
554,24344,2025-02-03,12001.0,Net Banking,Success
555,18636,2022-10-13,24604.0,Auto Debit,Success
556,11586,2023-10-08,13408.0,UPI,Success
557,15718,2025-12-04,20125.0,Credit Card,Success
558,19232,2025-07-14,15280.0,Credit Card,Success
559,25131,2022-09-21,15795.0,UPI,Success
560,18889,2023-10-18,5503.0,Credit Card,Success
561,4395,2022-12-21,578.0,Net Banking,Success
562,2561,2024-08-10,24995.0,UPI,Success
563,373,2023-09-24,14412.0,Debit Card,Success
564,19952,2024-08-05,228.0,Debit Card,Success
565,13819,2026-01-06,22338.0,Auto Debit,Success
566,23857,2022-07-17,7924.0,Auto Debit,Success
567,22643,2023-09-06,16664.0,Debit Card,Success
568,24014,2025-05-21,767.0,UPI,Success
569,27794,2025-03-20,23782.0,UPI,Success
570,6905,2024-10-24,14755.0,Auto Debit,Success
571,29683,2024-08-02,18108.0,UPI,Pending
572,5742,2022-12-07,5025.0,Net Banking,Success
573,14164,2022-04-28,5421.0,Credit Card,Success
574,23160,2026-01-09,10620.0,Auto Debit,Success
575,29374,2025-10-20,22867.0,Debit Card,Success
576,7381,2025-02-28,20383.0,Net Banking,Success
577,11305,2022-12-29,19968.0,Credit Card,Success
578,15233,2026-01-06,5789.0,Auto Debit,Success
579,3290,2022-10-28,10790.0,Auto Debit,Success
580,5242,2023-06-22,12540.0,Auto Debit,Success
581,25929,2025-12-21,9410.0,Debit Card,Success
582,9991,2022-07-28,13578.0,Auto Debit,Success
583,79,2024-01-10,,,Success
584,5904,2022-10-26,21405.0,Net Banking,Success
585,17842,2025-03-19,2373.0,Credit Card,Success
586,29825,2022-03-09,6111.0,Credit Card,Success
587,5686,2022-03-21,4034.0,Debit Card,Success
588,28505,2026-03-30,11309.0,Debit Card,Success
589,18301,2025-02-06,6137.0,Net Banking,Success
590,27019,2022-10-03,15946.0,Debit Card,Success
591,2220,2023-12-26,5681.0,Auto Debit,Pending
592,19327,2024-12-29,21036.0,Auto Debit,Success
593,23065,2022-10-10,761.0,Net Banking,Success
594,973,2025-05-26,16699.0,Net Banking,Success
595,19656,2023-09-11,10373.0,Auto Debit,Failed
596,16194,2023-11-05,13929.0,UPI,Success
597,11230,2023-09-27,20566.0,Auto Debit,Success
598,20769,2023-08-20,5868.0,Auto Debit,Success
599,22403,2025-01-21,18222.0,Auto Debit,Success
600,14098,2025-02-01,17515.0,Net Banking,Success
601,25640,2025-02-02,23721.0,Auto Debit,Success
602,25364,2022-10-19,7534.0,Net Banking,Success
603,880,2024-05-08,21420.0,Debit Card,Success
604,11933,2024-11-19,14943.0,Auto Debit,Success
605,14953,2022-02-16,16894.0,Net Banking,Success
606,7522,2025-10-06,2198.0,Net Banking,Success
607,12677,2024-09-05,16249.0,Net Banking,Success
608,26666,2026-02-25,1092.0,Debit Card,Success
609,1032,2024-04-06,6136.0,Net Banking,Success
610,20603,2025-06-20,6202.0,Auto Debit,Success
611,7606,2024-06-11,5586.0,Net Banking,Success
612,26060,2024-05-23,12692.0,Net Banking,Success
613,15048,2023-01-20,15240.0,UPI,Failed
614,20118,2025-04-09,17039.0,UPI,Success
615,29618,2022-11-07,17325.0,UPI,Success
616,4225,2024-07-17,,,Success
617,10504,2026-01-02,11697.0,Auto Debit,Success
618,13737,2025-07-11,24377.0,Debit Card,Success
619,25250,2026-02-05,8900.0,UPI,Pending
620,17053,2022-05-26,12920.0,UPI,Success
621,18303,2023-02-19,7094.0,Net Banking,Success
622,20931,2024-12-16,12241.0,Debit Card,Failed
623,22786,2022-01-27,18521.0,Debit Card,Failed
624,11097,2026-03-17,5784.0,Credit Card,Success
625,317,2022-05-23,11812.0,Debit Card,Success
626,29403,2024-01-25,18292.0,Debit Card,Success
627,17131,2024-04-10,15524.0,Credit Card,Success
628,9430,2025-03-15,23737.0,Credit Card,Success
629,16040,2023-01-21,8999.0,Net Banking,Success
630,1620,2024-01-08,22397.0,Debit Card,Success
631,24930,2022-04-14,17677.0,Net Banking,Success
632,15692,2025-12-13,19075.0,UPI,Success
633,15678,2024-04-22,14308.0,Net Banking,Success
634,23055,2022-02-22,18002.0,UPI,Success
635,9941,2023-04-12,11325.0,Debit Card,Success
636,9252,2024-02-28,12177.0,Net Banking,Success
637,6706,2025-10-08,15253.0,Auto Debit,Success
638,2940,2024-07-09,1238.0,Auto Debit,Success
639,9640,2025-10-20,9504.0,Net Banking,Success
640,2141,2025-10-01,6288.0,Auto Debit,Success
641,6023,2024-06-19,8392.0,Credit Card,Success
642,13768,2026-02-13,24479.0,Credit Card,Success
643,9174,2022-04-26,17146.0,Credit Card,Success
644,21968,2025-01-13,9054.0,UPI,Success
645,13936,2025-01-28,16629.0,Debit Card,Success
646,11959,2024-10-26,22663.0,Net Banking,Success
647,22171,2025-08-09,,,Success
648,1178,2025-11-26,9724.0,Net Banking,Success
649,27805,2023-04-23,16841.0,Credit Card,Success
650,28184,2022-12-25,4981.0,Debit Card,Pending
651,10623,2022-09-14,7756.0,UPI,Success
652,16698,2025-02-17,17918.0,Debit Card,Success
653,15193,2022-08-11,17304.0,Debit Card,Success
654,545,2023-09-16,7302.0,Debit Card,Success
655,8086,2024-01-13,24888.0,Net Banking,Success
656,13529,2022-10-25,20990.0,UPI,Success
657,15463,2022-01-27,13115.0,Credit Card,Success
658,19033,2023-07-17,1662.0,Auto Debit,Success
659,6120,2025-05-30,12965.0,Auto Debit,Success
660,14531,2022-01-20,12233.0,Auto Debit,Success
661,28237,2025-12-29,,,Success
662,12359,2022-10-05,3565.0,Credit Card,Success
663,14180,2023-04-02,20479.0,Net Banking,Success
664,20077,2024-03-30,17736.0,Credit Card,Success
665,4836,2024-09-28,11679.0,UPI,Success
666,14440,2023-03-09,21511.0,Debit Card,Success
667,19986,2022-05-04,10340.0,UPI,Success
668,245,2022-06-05,7372.0,Net Banking,Success
669,29532,2022-06-26,5416.0,UPI,Failed
670,3299,2024-09-21,24299.0,Credit Card,Success
671,18603,2025-11-08,20117.0,Net Banking,Success
672,26586,2022-09-13,18757.0,Auto Debit,Success
673,9908,2022-01-16,18162.0,Auto Debit,Success
674,8046,2025-05-12,,,Success
675,23800,2024-12-30,12858.0,Net Banking,Pending
676,7050,2025-04-14,5312.0,Auto Debit,Success
677,8601,2025-08-01,24654.0,UPI,Success
678,19205,2026-04-09,20352.0,Debit Card,Success
679,17218,2022-09-03,1416.0,UPI,Success
680,29626,2022-01-09,11199.0,Credit Card,Pending
681,23769,2024-12-23,14545.0,Debit Card,Success
682,7876,2025-03-12,11201.0,Debit Card,Success
683,4361,2026-03-10,23667.0,Auto Debit,Success
684,17734,2025-07-14,1668.0,Net Banking,Success
685,6627,2023-03-16,4004.0,Auto Debit,Success
686,17013,2022-09-16,18300.0,Net Banking,Success
687,9750,2025-12-16,2466.0,Net Banking,Success
688,20422,2024-07-22,11772.0,Debit Card,Success
689,21610,2022-06-21,7746.0,Auto Debit,Success
690,27972,2022-08-15,2086.0,Credit Card,Success
691,29508,2026-02-19,15186.0,UPI,Success
692,20781,2022-01-04,1976.0,Auto Debit,Success
693,24249,2023-01-27,2618.0,Credit Card,Success
694,10227,2025-11-21,24616.0,Net Banking,Success
695,14822,2025-10-06,16760.0,Auto Debit,Success
696,27833,2022-12-07,1901.0,Debit Card,Pending
697,5789,2023-02-18,19315.0,Net Banking,Pending
698,14592,2023-09-22,7035.0,UPI,Success
699,25117,2022-11-20,20850.0,Auto Debit,Success
700,3792,2025-02-18,21694.0,Auto Debit,Success
701,9101,2026-02-13,23494.0,Debit Card,Failed
702,22287,2025-10-14,12900.0,Debit Card,Success
703,8589,2023-07-01,1105.0,Auto Debit,Success
704,24363,2024-07-07,7594.0,Debit Card,Success
705,18031,2022-07-05,4190.0,Debit Card,Success
706,2952,2022-08-02,24140.0,Credit Card,Success
707,24530,2022-10-09,7272.0,Net Banking,Success
708,22799,2022-12-10,8988.0,Credit Card,Success
709,6860,2024-09-17,4344.0,Net Banking,Success
710,28290,2026-03-27,24667.0,UPI,Success
711,10726,2026-01-23,,,Success
712,19596,2022-03-24,21096.0,UPI,Success
713,26376,2023-08-23,20614.0,Credit Card,Success
714,28148,2024-12-19,15157.0,UPI,Success
715,14551,2026-03-20,16975.0,Auto Debit,Success
716,24632,2024-10-27,22872.0,Debit Card,Success
717,20487,2026-04-04,8629.0,Credit Card,Success
718,6721,2023-09-20,17454.0,Net Banking,Success
719,3453,2024-12-09,16377.0,Debit Card,Success
720,25194,2025-11-29,22446.0,UPI,Success
721,14092,2022-12-07,21521.0,Credit Card,Failed
722,27622,2023-08-23,23464.0,Net Banking,Success
723,17355,2024-02-20,13641.0,Credit Card,Success
724,26998,2025-03-11,7893.0,Auto Debit,Failed
725,14728,2024-04-16,2832.0,Net Banking,Success
726,28640,2023-05-13,21971.0,Auto Debit,Success
727,14021,2022-08-26,19739.0,Credit Card,Success
728,13556,2024-07-29,3105.0,Credit Card,Success
729,4547,2025-06-28,10001.0,Debit Card,Success
730,4606,2024-06-26,6769.0,Auto Debit,Success
731,12610,2025-08-17,7534.0,Debit Card,Success
732,1044,2025-04-20,282.0,Net Banking,Pending
733,26432,2025-03-13,1248.0,Debit Card,Success
734,95,2025-05-22,4311.0,Auto Debit,Success
735,17274,2024-09-03,2259.0,Auto Debit,Success
736,12242,2022-04-02,17585.0,Auto Debit,Success
737,12040,2024-02-23,3432.0,Credit Card,Success
738,18949,2022-01-13,19185.0,Credit Card,Success
739,17646,2024-11-08,21359.0,UPI,Success
740,24558,2022-02-05,19441.0,Auto Debit,Failed
741,2092,2024-08-21,2649.0,Credit Card,Success
742,14691,2023-01-08,5229.0,Debit Card,Success
743,7864,2025-04-21,23433.0,Auto Debit,Success
744,5910,2023-11-10,18528.0,UPI,Success
745,13052,2023-05-26,9453.0,Net Banking,Success
746,13276,2024-05-09,11427.0,Net Banking,Success
747,16576,2024-07-21,3094.0,Credit Card,Success
748,23194,2022-12-28,6757.0,UPI,Success
749,2026,2024-06-20,5276.0,Debit Card,Success
750,24415,2022-06-27,7236.0,Credit Card,Success
751,21728,2024-03-02,7742.0,UPI,Success
752,3338,2024-03-10,6757.0,Credit Card,Success
753,27999,2022-01-07,2076.0,Credit Card,Success
754,1082,2023-06-24,22923.0,Auto Debit,Success
755,18587,2024-12-14,7270.0,Net Banking,Success
756,17575,2023-03-27,392.0,Auto Debit,Success
757,25978,2022-01-31,17791.0,UPI,Success
758,28022,2022-03-13,3260.0,Debit Card,Success
759,20585,2025-07-08,18961.0,Net Banking,Success
760,27532,2022-10-11,13031.0,UPI,Success
761,3752,2025-03-18,10519.0,Debit Card,Success
762,15644,2024-12-03,3395.0,Credit Card,Pending
763,3843,2022-12-27,1225.0,Debit Card,Success
764,23289,2023-05-03,20966.0,Credit Card,Success
765,13993,2026-01-25,434.0,Net Banking,Success
766,23663,2022-05-14,24185.0,Auto Debit,Success
767,29598,2025-09-01,15627.0,Credit Card,Success
768,15006,2022-11-05,4339.0,Net Banking,Success
769,16448,2025-06-23,14349.0,UPI,Success
770,1734,2023-02-25,9082.0,Auto Debit,Success
771,28675,2026-02-07,1882.0,Net Banking,Success
772,15827,2025-11-15,4665.0,Credit Card,Success
773,3236,2025-12-14,23392.0,UPI,Success
774,25520,2022-10-13,6280.0,Credit Card,Pending
775,6535,2023-11-01,15203.0,Net Banking,Success
776,10716,2026-01-23,21557.0,UPI,Success
777,28378,2022-08-12,10342.0,Credit Card,Success
778,6721,2023-04-08,16776.0,UPI,Success
779,4433,2023-02-27,13933.0,Debit Card,Success
780,1271,2023-09-20,2139.0,Net Banking,Success
781,11509,2024-05-31,10891.0,UPI,Success
782,12902,2023-05-10,6426.0,Debit Card,Success
783,16291,2023-11-03,11789.0,Auto Debit,Success
784,28392,2025-09-02,7581.0,Net Banking,Success
785,19847,2022-01-10,843.0,Credit Card,Success
786,28466,2025-11-15,15366.0,UPI,Success
787,19934,2022-03-09,17833.0,Credit Card,Success
788,15610,2026-01-02,13954.0,Debit Card,Success
789,28997,2022-10-18,22949.0,Debit Card,Success
790,28096,2024-09-08,,,Success
791,14503,2025-05-31,5205.0,Auto Debit,Success
792,1681,2024-12-24,18320.0,Debit Card,Success
793,9361,2023-03-31,19595.0,Credit Card,Success
794,4286,2024-11-20,22481.0,Debit Card,Success
795,10853,2023-01-02,1785.0,Debit Card,Success
796,10291,2024-05-07,20727.0,Auto Debit,Success
797,9694,2025-03-15,17653.0,Credit Card,Success
798,3654,2025-01-14,16603.0,UPI,Success
799,18775,2022-12-24,8974.0,UPI,Success
800,3872,2024-05-01,7558.0,Auto Debit,Success
801,20340,2023-03-28,7994.0,Net Banking,Success
802,4413,2023-12-15,3138.0,Net Banking,Success
803,21570,2024-11-02,20316.0,Auto Debit,Success
804,14305,2023-10-27,1488.0,Debit Card,Pending
805,17595,2024-10-24,9540.0,Debit Card,Success
806,13731,2025-07-02,11100.0,UPI,Success
807,29678,2023-12-14,1396.0,Auto Debit,Success
808,21610,2025-08-10,2354.0,Auto Debit,Success
809,11008,2022-10-14,5791.0,Net Banking,Success
810,22543,2022-01-21,16225.0,Auto Debit,Success
811,20755,2024-05-13,24484.0,Auto Debit,Success
812,14156,2025-03-24,16901.0,Debit Card,Success
813,20900,2025-12-21,9102.0,Auto Debit,Success
814,25120,2025-05-12,12197.0,Auto Debit,Success
815,16108,2022-10-10,12748.0,Auto Debit,Success
816,4561,2023-06-15,11742.0,Credit Card,Success
817,1674,2022-12-10,14198.0,Debit Card,Success
818,15703,2023-12-27,17714.0,Debit Card,Success
819,14850,2023-02-14,3755.0,Credit Card,Success
820,8895,2025-05-11,16733.0,Debit Card,Success
821,17091,2025-07-14,18636.0,Debit Card,Success
822,1654,2022-11-19,15051.0,UPI,Success
823,18821,2023-03-04,21932.0,UPI,Success
824,22798,2025-07-05,3021.0,Debit Card,Success
825,5999,2023-10-22,14860.0,Net Banking,Success
826,19708,2022-08-22,2959.0,Net Banking,Success
827,29087,2025-08-12,21930.0,Debit Card,Success
828,7149,2023-04-05,11616.0,Credit Card,Success
829,1169,2022-07-01,2701.0,Debit Card,Success
830,16490,2025-03-18,5020.0,UPI,Success
831,27283,2022-05-06,,,Success
832,25451,2023-11-05,1298.0,Net Banking,Success
833,338,2022-12-04,19941.0,Auto Debit,Success
834,26174,2022-03-07,1100.0,Auto Debit,Success
835,28176,2024-06-05,3978.0,Debit Card,Success
836,20731,2022-06-12,17148.0,UPI,Success
837,15498,2024-10-30,11098.0,Auto Debit,Success
838,27927,2025-07-24,6564.0,Auto Debit,Success
839,7717,2026-04-30,,,Success
840,4043,2025-03-20,18898.0,UPI,Success
841,16859,2025-06-29,24469.0,Credit Card,Success
842,24492,2022-05-16,22546.0,Credit Card,Success
843,25038,2024-02-14,21819.0,Auto Debit,Success
844,20593,2023-01-20,16787.0,Net Banking,Success
845,29651,2023-04-18,13341.0,Credit Card,Success
846,27055,2023-06-20,20925.0,Credit Card,Success
847,9545,2022-10-23,18077.0,Net Banking,Success
848,621,2024-10-02,10310.0,UPI,Success
849,10379,2025-01-17,233.0,UPI,Success
850,12314,2022-04-14,3662.0,UPI,Success
851,22902,2022-06-26,23615.0,Net Banking,Success
852,5653,2026-01-07,,,Failed
853,13526,2023-04-12,3033.0,UPI,Success
854,10363,2024-01-11,19650.0,Auto Debit,Success
855,13933,2024-09-14,9495.0,Auto Debit,Success
856,23897,2026-04-04,15458.0,Auto Debit,Success
857,9605,2022-02-06,14820.0,Debit Card,Success
858,8555,2023-12-05,17589.0,Debit Card,Failed
859,16593,2025-09-30,1364.0,Credit Card,Success
860,9313,2025-04-02,20063.0,Debit Card,Success
861,19876,2022-05-21,18187.0,Net Banking,Success
862,27813,2024-09-09,19370.0,Credit Card,Success
863,17943,2024-05-01,6902.0,UPI,Failed
864,29255,2024-06-29,104.0,Credit Card,Success
865,6505,2025-05-10,,,Success
866,24472,2022-05-14,18928.0,UPI,Success
867,4438,2024-06-16,16402.0,UPI,Success
868,7161,2024-02-27,1470.0,Auto Debit,Success
869,28819,2023-05-06,7526.0,Credit Card,Success
870,16563,2026-03-28,10258.0,Debit Card,Success
871,5413,2022-07-09,23535.0,UPI,Success
872,3503,2026-02-18,23218.0,UPI,Success
873,27785,2024-03-29,,,Success
874,17415,2024-04-14,4964.0,Net Banking,Success
875,1120,2022-08-29,20111.0,Debit Card,Success
876,12904,2025-08-16,10896.0,Credit Card,Success
877,5187,2024-12-15,1459.0,Debit Card,Pending
878,5798,2023-11-16,6538.0,Debit Card,Pending
879,15518,2023-08-28,16364.0,Net Banking,Success
880,18275,2022-02-22,18204.0,Auto Debit,Success
881,9778,2026-01-27,22413.0,UPI,Success
882,1962,2023-04-26,16093.0,Credit Card,Success
883,2165,2023-09-13,15504.0,UPI,Success
884,5045,2022-10-27,9206.0,Debit Card,Success
885,27795,2026-03-07,21160.0,UPI,Success
886,4233,2026-03-13,8562.0,Debit Card,Success
887,12555,2022-09-27,,,Success
888,16269,2023-11-23,20108.0,UPI,Success
889,29691,2023-09-26,11337.0,Credit Card,Success
890,2037,2022-07-02,17189.0,UPI,Success
891,8076,2024-12-21,13595.0,Credit Card,Success
892,12138,2026-03-25,13861.0,Net Banking,Success
893,14796,2025-07-24,18274.0,Credit Card,Success
894,28930,2022-06-05,14644.0,UPI,Success
895,16146,2025-05-03,4773.0,Credit Card,Success
896,15609,2023-08-21,4968.0,Credit Card,Success
897,18805,2024-01-02,20874.0,Debit Card,Pending
898,15488,2024-07-01,21551.0,UPI,Success
899,7618,2024-10-06,14833.0,Auto Debit,Success
900,17322,2026-03-25,12965.0,UPI,Success
901,10383,2022-01-09,8329.0,Credit Card,Success
902,18005,2022-08-21,17205.0,Auto Debit,Success
903,27291,2025-09-08,2925.0,Credit Card,Success
904,16056,2025-01-09,11118.0,Net Banking,Success
905,3165,2025-04-24,23673.0,Credit Card,Success
906,26574,2022-12-05,8016.0,Credit Card,Success
907,12897,2022-08-01,20216.0,UPI,Success
908,22480,2023-06-12,14133.0,Credit Card,Success
909,13145,2024-09-21,17932.0,Credit Card,Success
910,12367,2024-06-24,12115.0,Net Banking,Success
911,1282,2026-01-05,2543.0,Net Banking,Success
912,25086,2024-03-09,20041.0,Net Banking,Success
913,21568,2023-02-04,21423.0,Auto Debit,Success
914,6989,2024-05-25,15581.0,Net Banking,Failed
915,6483,2026-02-17,4323.0,Net Banking,Success
916,4633,2022-07-10,1275.0,UPI,Success
917,12486,2022-11-20,7071.0,Debit Card,Success
918,22286,2024-02-12,8292.0,Credit Card,Success
919,1346,2022-07-18,5392.0,Auto Debit,Success
920,5391,2022-02-11,14664.0,Debit Card,Success
921,578,2023-07-06,7335.0,Net Banking,Success
922,29152,2022-10-29,23990.0,Credit Card,Success
923,505,2024-11-26,7657.0,Debit Card,Success
924,14308,2022-11-27,7620.0,Auto Debit,Success
925,14946,2023-11-13,14775.0,Auto Debit,Success
926,14500,2025-05-03,23581.0,UPI,Success
927,11226,2024-07-12,16731.0,Credit Card,Success
928,23155,2026-01-03,8011.0,Net Banking,Success
929,13337,2022-10-02,22420.0,Auto Debit,Success
930,3761,2025-10-18,9098.0,Credit Card,Success
931,15423,2023-06-10,11667.0,Net Banking,Success
932,26673,2025-03-04,14525.0,Debit Card,Success
933,511,2023-03-26,4295.0,Auto Debit,Success
934,16838,2024-03-02,18783.0,Auto Debit,Success
935,13222,2023-08-08,21575.0,Credit Card,Success
936,4232,2026-02-03,12858.0,Debit Card,Success
937,22513,2025-03-18,5543.0,Credit Card,Success
938,27780,2023-02-07,23321.0,Debit Card,Success
939,14710,2023-04-18,,,Success
940,20936,2024-02-15,9175.0,Auto Debit,Failed
941,6636,2025-10-19,6176.0,UPI,Success
942,3432,2023-03-28,702.0,Auto Debit,Success
943,17549,2024-06-18,21594.0,UPI,Success
944,8233,2025-12-02,1514.0,Debit Card,Success
945,28164,2026-04-08,3850.0,Auto Debit,Failed
946,16879,2025-07-19,7285.0,Net Banking,Success
947,3143,2022-09-20,14178.0,Credit Card,Success
948,22952,2025-01-24,6894.0,Auto Debit,Success
949,24692,2025-06-02,14719.0,Net Banking,Success
950,19376,2023-05-27,16491.0,UPI,Success
951,10916,2026-02-05,21315.0,UPI,Success
952,16196,2022-07-27,22639.0,UPI,Success
953,9929,2026-03-30,22685.0,Auto Debit,Success
954,15334,2022-10-13,16115.0,Debit Card,Success
955,4781,2023-03-11,4493.0,Credit Card,Success
956,16239,2023-10-26,,,Success
957,25253,2024-07-14,18805.0,Net Banking,Success
958,11590,2023-02-01,12125.0,Credit Card,Success
959,14542,2024-04-28,10913.0,Auto Debit,Failed
960,6711,2022-01-11,,,Success
961,27587,2023-08-14,,,Success
962,18574,2024-03-28,21609.0,Debit Card,Success
963,17995,2024-08-02,4846.0,Auto Debit,Success
964,8969,2024-12-24,12397.0,Debit Card,Pending
965,10034,2022-03-11,19146.0,Credit Card,Success
966,5510,2026-03-15,1233.0,Net Banking,Pending
967,25060,2023-06-01,20238.0,Auto Debit,Success
968,1889,2024-09-24,24157.0,Debit Card,Success
969,11444,2025-12-26,21425.0,UPI,Success
970,13239,2022-07-27,12038.0,Auto Debit,Success
971,8175,2025-04-10,19025.0,Credit Card,Success
972,21427,2022-08-24,16515.0,Net Banking,Success
973,12567,2025-01-25,22376.0,UPI,Success
974,23380,2022-02-22,16735.0,Auto Debit,Success
975,4334,2026-03-05,19475.0,Debit Card,Success
976,21937,2025-11-13,13778.0,Auto Debit,Success
977,21783,2024-07-26,17138.0,Auto Debit,Success
978,28523,2024-08-23,2765.0,Credit Card,Success
979,2682,2022-05-27,12391.0,Net Banking,Success
980,8892,2024-01-05,11050.0,UPI,Success
981,11282,2024-05-05,10209.0,UPI,Success
982,21251,2025-11-23,20812.0,Auto Debit,Success
983,386,2024-12-14,24523.0,UPI,Success
984,12474,2022-05-16,7820.0,Net Banking,Failed
985,8377,2025-04-13,2291.0,Debit Card,Failed
986,26730,2025-07-05,1467.0,Credit Card,Success
