payment_id,loan_id,payment_date,payment_amount,payment_method,payment_status,loan_amount,loan_bucket
429,6436,2022-02-19,5888.0,Debit Card,Failed,709088,Very High
430,5534,2024-01-16,15156.0,UPI,Success,643578,Very High
431,6218,2025-04-12,19209.0,Net Banking,Success,259757,Low
432,15630,2025-10-03,9913.0,Net Banking,Success,593177,High
433,24469,2024-10-29,2274.0,Debit Card,Pending,666411,Very High
434,72,2025-02-06,6526.0,Credit Card,Success,181729,Low
435,28136,2024-09-11,12640.0,UPI,Success,120882,Very Low
436,15680,2023-05-17,7367.0,Auto Debit,Success,682905,Very High
437,3614,2022-05-03,17869.0,Debit Card,Success,425534,Medium
438,12766,2023-04-23,14395.0,Credit Card,Success,712705,Very High
439,8760,2022-04-08,15182.0,Auto Debit,Success,571286,High
440,18928,2024-07-08,20473.0,Auto Debit,Success,520764,High
441,10342,2024-10-25,20678.0,Credit Card,Success,410151,Medium
442,22594,2024-05-16,3012.0,Net Banking,Success,219212,Low
443,13120,2026-02-17,923.0,Credit Card,Success,36369,Very Low
444,10455,2024-03-26,22318.0,Auto Debit,Success,600672,High
445,8361,2023-06-11,3123.0,Auto Debit,Success,72789,Very Low
446,23377,2024-09-18,11129.0,Net Banking,Success,211458,Low
447,8548,2022-06-11,9845.0,Net Banking,Success,226112,Low
448,26952,2023-08-24,12801.0,UPI,Pending,712966,Very High
449,16799,2022-08-27,15065.0,Net Banking,Success,274379,Low
450,23361,2026-04-07,13129.0,Credit Card,Success,244476,Low
451,24965,2023-03-14,5134.0,Credit Card,Success,198099,Low
452,13361,2022-08-06,5763.0,UPI,Success,771542,Very High
453,7331,2026-01-17,8334.0,Net Banking,Success,245523,Low
454,26150,2026-02-12,12971.0,Net Banking,Success,770203,Very High
455,20091,2023-02-28,11782.0,UPI,Success,237010,Low
456,21808,2022-08-19,7635.0,Credit Card,Success,139879,Very Low
457,13117,2023-12-04,9927.0,Credit Card,Failed,751183,Very High
458,5628,2025-02-22,17075.0,Debit Card,Success,73801,Very Low
459,3227,2022-04-09,9717.0,Net Banking,Success,365244,Medium
460,21624,2023-04-21,20466.0,Net Banking,Success,677601,Very High
461,2352,2024-04-21,22706.0,UPI,Success,70204,Very Low
462,29764,2022-01-10,19801.0,Debit Card,Success,507347,High
463,5994,2024-12-23,16540.0,Auto Debit,Success,472297,Medium
464,1637,2025-07-09,11335.0,Auto Debit,Success,396388,Medium
465,27332,2024-02-01,11119.0,Auto Debit,Success,665087,Very High
466,202,2025-05-11,12490.0,UPI,Success,165861,Low
467,757,2023-12-25,14238.0,Credit Card,Success,495204,High
468,19318,2025-05-23,19781.0,Auto Debit,Success,706078,Very High
469,1561,2022-05-01,3015.0,Net Banking,Success,453594,Medium
470,1402,2024-03-03,8915.0,Net Banking,Success,239253,Low
471,19938,2024-01-10,2991.0,Net Banking,Success,313752,Low
472,12536,2025-03-24,15082.0,Debit Card,Success,232852,Low
473,19186,2024-01-14,12726.0,UPI,Success,183769,Low
474,16560,2025-01-05,2663.0,Net Banking,Success,740305,Very High
475,10208,2025-10-05,653.0,UPI,Success,155715,Very Low
476,1121,2022-04-11,3060.0,Credit Card,Success,196672,Low
477,23643,2023-12-07,3157.0,UPI,Success,732752,Very High
478,26369,2023-01-22,24807.0,Net Banking,Success,389519,Medium
479,16654,2022-10-04,1638.0,Net Banking,Success,86041,Very Low
480,20772,2023-01-17,7942.0,UPI,Success,283442,Low
481,15630,2025-11-11,11914.0,Debit Card,Success,593177,High
482,25332,2025-11-18,16519.0,Debit Card,Success,11794,Very Low
483,14609,2025-07-20,15272.0,Debit Card,Failed,609560,High
484,21462,2023-01-01,3976.0,UPI,Success,545210,High
485,12514,2025-05-25,5878.0,Debit Card,Success,456368,Medium
486,12712,2024-05-18,18698.0,Debit Card,Success,796000,Very High
487,11726,2025-02-10,17211.0,Net Banking,Success,386204,Medium
488,27103,2024-03-08,22898.0,Net Banking,Success,601825,High
489,8328,2022-08-10,1432.0,Auto Debit,Success,358974,Medium
490,28678,2025-09-26,12318.0,Credit Card,Success,353263,Medium
491,21906,2025-02-05,6904.0,UPI,Success,278795,Low
492,9981,2022-02-15,20963.0,Auto Debit,Success,665322,Very High
493,5028,2023-12-23,22798.0,Debit Card,Success,273118,Low
494,10581,2025-08-04,17135.0,Net Banking,Success,409434,Medium
495,6731,2024-04-22,18159.0,UPI,Success,356920,Medium
496,11481,2024-01-01,8869.0,Debit Card,Success,614487,High
497,29350,2024-02-29,19937.0,Credit Card,Success,486396,High
498,23256,2022-04-06,19050.0,Net Banking,Success,183084,Low
499,15809,2022-09-27,9095.0,UPI,Success,273795,Low
500,20828,2024-11-10,15794.0,UPI,Success,29713,Very Low
501,17762,2022-02-02,12310.0,Auto Debit,Success,11762,Very Low
502,7718,2025-07-27,2121.0,Debit Card,Success,446684,Medium
503,15722,2023-12-03,17499.0,Auto Debit,Success,163248,Low
504,22882,2023-12-14,5653.0,UPI,Success,154988,Very Low
505,19593,2023-12-08,19547.0,Debit Card,Success,466912,Medium
506,4195,2024-06-12,9706.0,Credit Card,Failed,554096,High
507,29792,2024-04-08,21895.0,Auto Debit,Success,587651,High
508,239,2023-06-26,17887.0,Net Banking,Success,727622,Very High
509,3083,2023-11-14,5149.0,Net Banking,Success,175841,Low
510,2746,2025-04-09,10848.0,Debit Card,Success,194550,Low
511,15906,2024-05-11,11190.0,UPI,Failed,506268,High
512,15423,2024-11-24,12255.0,Debit Card,Failed,399653,Medium
513,1994,2024-03-19,2155.0,Net Banking,Success,674408,Very High
514,11950,2023-04-19,14798.0,Debit Card,Success,446329,Medium
515,19829,2024-10-08,18436.0,Auto Debit,Success,650605,Very High
516,26396,2023-12-08,14770.0,Net Banking,Success,626708,High
517,14277,2024-06-05,8082.0,Net Banking,Success,791853,Very High
518,18566,2023-06-30,5439.0,UPI,Pending,692016,Very High
519,3723,2025-12-21,14838.0,Auto Debit,Success,659683,Very High
520,21403,2024-12-01,1798.0,Net Banking,Success,794371,Very High
521,27203,2023-06-07,14843.0,Credit Card,Success,274785,Low
522,17117,2023-05-23,10548.0,UPI,Success,514396,High
523,29200,2023-09-14,21415.0,Net Banking,Success,579336,High
524,17385,2024-04-23,16056.0,UPI,Success,312287,Low
525,20245,2023-06-08,20241.0,Credit Card,Success,259028,Low
526,22727,2025-06-07,14564.0,Auto Debit,Success,284592,Low
527,25259,2022-12-22,15955.0,Credit Card,Success,230741,Low
528,22345,2025-09-06,20566.0,Debit Card,Success,342757,Medium
529,16914,2023-10-11,24746.0,Debit Card,Success,556090,High
530,7960,2024-08-18,14742.0,Auto Debit,Success,100705,Very Low
531,17807,2024-01-03,16257.0,UPI,Success,268123,Low
532,331,2022-08-10,22742.0,Debit Card,Success,18046,Very Low
533,2971,2024-04-05,6770.0,Auto Debit,Success,205363,Low
534,29216,2025-12-29,21588.0,UPI,Success,478880,High
535,3277,2025-03-30,15701.0,Net Banking,Success,271510,Low
536,9177,2025-04-12,2945.0,Debit Card,Success,255144,Low
537,11626,2025-11-10,2525.0,Credit Card,Success,597094,High
538,26323,2024-02-01,24735.0,Credit Card,Success,624283,High
539,6951,2022-11-13,8589.0,Auto Debit,Success,177392,Low
540,10176,2023-12-10,11306.0,UPI,Success,409627,Medium
541,29136,2024-08-17,19705.0,Net Banking,Success,155919,Very Low
542,24010,2022-11-26,6491.0,Credit Card,Success,778846,Very High
543,20573,2024-05-07,14316.0,Debit Card,Success,93669,Very Low
544,901,2024-04-29,12989.0,Credit Card,Success,576332,High
545,25026,2024-02-27,7345.0,UPI,Success,345929,Medium
546,27291,2023-11-04,3152.0,Auto Debit,Success,160185,Low
547,2877,2023-04-17,15699.0,UPI,Success,734506,Very High
548,6813,2025-09-07,9354.0,Debit Card,Failed,306070,Low
549,27265,2024-07-03,1967.0,Auto Debit,Failed,404045,Medium
550,9336,2022-08-06,14003.0,Debit Card,Success,294725,Low
551,13576,2023-11-30,3895.0,Debit Card,Success,783569,Very High
552,21964,2022-04-24,12490.0,UPI,Success,280241,Low
553,2965,2025-01-27,14840.0,Debit Card,Success,776385,Very High
554,24344,2025-02-03,12001.0,Net Banking,Success,234515,Low
555,18636,2022-10-13,24604.0,Auto Debit,Success,363485,Medium
556,11586,2023-10-08,13408.0,UPI,Success,241604,Low
557,15718,2025-12-04,20125.0,Credit Card,Success,240491,Low
558,19232,2025-07-14,15280.0,Credit Card,Success,727740,Very High
559,25131,2022-09-21,15795.0,UPI,Success,430484,Medium
560,18889,2023-10-18,5503.0,Credit Card,Success,265824,Low
561,4395,2022-12-21,578.0,Net Banking,Success,663697,Very High
562,2561,2024-08-10,24995.0,UPI,Success,384611,Medium
563,373,2023-09-24,14412.0,Debit Card,Success,149390,Very Low
564,19952,2024-08-05,228.0,Debit Card,Success,59793,Very Low
565,13819,2026-01-06,22338.0,Auto Debit,Success,125087,Very Low
566,23857,2022-07-17,7924.0,Auto Debit,Success,508181,High
567,22643,2023-09-06,16664.0,Debit Card,Success,281399,Low
568,24014,2025-05-21,767.0,UPI,Success,211205,Low
569,27794,2025-03-20,23782.0,UPI,Success,155770,Very Low
570,6905,2024-10-24,14755.0,Auto Debit,Success,523618,High
571,29683,2024-08-02,18108.0,UPI,Pending,181146,Low
572,5742,2022-12-07,5025.0,Net Banking,Success,62292,Very Low
573,14164,2022-04-28,5421.0,Credit Card,Success,488838,High
574,23160,2026-01-09,10620.0,Auto Debit,Success,627056,High
575,29374,2025-10-20,22867.0,Debit Card,Success,196284,Low
576,7381,2025-02-28,20383.0,Net Banking,Success,193310,Low
577,11305,2022-12-29,19968.0,Credit Card,Success,171532,Low
578,15233,2026-01-06,5789.0,Auto Debit,Success,13366,Very Low
579,3290,2022-10-28,10790.0,Auto Debit,Success,98098,Very Low
580,5242,2023-06-22,12540.0,Auto Debit,Success,630815,High
581,25929,2025-12-21,9410.0,Debit Card,Success,130556,Very Low
582,9991,2022-07-28,13578.0,Auto Debit,Success,298808,Low
583,79,2024-01-10,12480.0,UPI,Success,543916,High
584,5904,2022-10-26,21405.0,Net Banking,Success,773659,Very High
585,17842,2025-03-19,2373.0,Credit Card,Success,526837,High
586,29825,2022-03-09,6111.0,Credit Card,Success,451315,Medium
587,5686,2022-03-21,4034.0,Debit Card,Success,330712,Medium
588,28505,2026-03-30,11309.0,Debit Card,Success,422195,Medium
589,18301,2025-02-06,6137.0,Net Banking,Success,205286,Low
590,27019,2022-10-03,15946.0,Debit Card,Success,108013,Very Low
591,2220,2023-12-26,5681.0,Auto Debit,Pending,635312,High
592,19327,2024-12-29,21036.0,Auto Debit,Success,705878,Very High
593,23065,2022-10-10,761.0,Net Banking,Success,711168,Very High
594,973,2025-05-26,16699.0,Net Banking,Success,518389,High
595,19656,2023-09-11,10373.0,Auto Debit,Failed,399886,Medium
596,16194,2023-11-05,13929.0,UPI,Success,78729,Very Low
597,11230,2023-09-27,20566.0,Auto Debit,Success,638032,High
598,20769,2023-08-20,5868.0,Auto Debit,Success,551839,High
599,22403,2025-01-21,18222.0,Auto Debit,Success,154204,Very Low
600,14098,2025-02-01,17515.0,Net Banking,Success,404194,Medium
601,25640,2025-02-02,23721.0,Auto Debit,Success,85979,Very Low
602,25364,2022-10-19,7534.0,Net Banking,Success,503663,High
603,880,2024-05-08,21420.0,Debit Card,Success,172946,Low
604,11933,2024-11-19,14943.0,Auto Debit,Success,643055,Very High
605,14953,2022-02-16,16894.0,Net Banking,Success,765038,Very High
606,7522,2025-10-06,2198.0,Net Banking,Success,345183,Medium
607,12677,2024-09-05,16249.0,Net Banking,Success,441140,Medium
608,26666,2026-02-25,1092.0,Debit Card,Success,72527,Very Low
609,1032,2024-04-06,6136.0,Net Banking,Success,162149,Low
610,20603,2025-06-20,6202.0,Auto Debit,Success,664885,Very High
611,7606,2024-06-11,5586.0,Net Banking,Success,741146,Very High
612,26060,2024-05-23,12692.0,Net Banking,Success,90010,Very Low
613,15048,2023-01-20,15240.0,UPI,Failed,113218,Very Low
614,20118,2025-04-09,17039.0,UPI,Success,115765,Very Low
615,29618,2022-11-07,17325.0,UPI,Success,203335,Low
616,4225,2024-07-17,12627.0,UPI,Success,643601,Very High
617,10504,2026-01-02,11697.0,Auto Debit,Success,362455,Medium
618,13737,2025-07-11,24377.0,Debit Card,Success,542348,High
619,25250,2026-02-05,8900.0,UPI,Pending,736507,Very High
620,17053,2022-05-26,12920.0,UPI,Success,93213,Very Low
621,18303,2023-02-19,7094.0,Net Banking,Success,613335,High
622,20931,2024-12-16,12241.0,Debit Card,Failed,706129,Very High
623,22786,2022-01-27,18521.0,Debit Card,Failed,238882,Low
624,11097,2026-03-17,5784.0,Credit Card,Success,194691,Low
625,317,2022-05-23,11812.0,Debit Card,Success,415284,Medium
626,29403,2024-01-25,18292.0,Debit Card,Success,214427,Low
627,17131,2024-04-10,15524.0,Credit Card,Success,760413,Very High
628,9430,2025-03-15,23737.0,Credit Card,Success,303142,Low
629,16040,2023-01-21,8999.0,Net Banking,Success,92130,Very Low
630,1620,2024-01-08,22397.0,Debit Card,Success,656957,Very High
631,24930,2022-04-14,17677.0,Net Banking,Success,313085,Low
632,15692,2025-12-13,19075.0,UPI,Success,77030,Very Low
633,15678,2024-04-22,14308.0,Net Banking,Success,762564,Very High
634,23055,2022-02-22,18002.0,UPI,Success,494506,High
635,9941,2023-04-12,11325.0,Debit Card,Success,140955,Very Low
636,9252,2024-02-28,12177.0,Net Banking,Success,77472,Very Low
637,6706,2025-10-08,15253.0,Auto Debit,Success,47716,Very Low
638,2940,2024-07-09,1238.0,Auto Debit,Success,645690,Very High
639,9640,2025-10-20,9504.0,Net Banking,Success,49063,Very Low
640,2141,2025-10-01,6288.0,Auto Debit,Success,534581,High
641,6023,2024-06-19,8392.0,Credit Card,Success,13318,Very Low
642,13768,2026-02-13,24479.0,Credit Card,Success,110281,Very Low
643,9174,2022-04-26,17146.0,Credit Card,Success,392286,Medium
644,21968,2025-01-13,9054.0,UPI,Success,46922,Very Low
645,13936,2025-01-28,16629.0,Debit Card,Success,775882,Very High
646,11959,2024-10-26,22663.0,Net Banking,Success,637991,High
647,22171,2025-08-09,12480.0,UPI,Success,565594,High
648,1178,2025-11-26,9724.0,Net Banking,Success,705334,Very High
649,27805,2023-04-23,16841.0,Credit Card,Success,522664,High
650,28184,2022-12-25,4981.0,Debit Card,Pending,402361,Medium
651,10623,2022-09-14,7756.0,UPI,Success,350106,Medium
652,16698,2025-02-17,17918.0,Debit Card,Success,719291,Very High
653,15193,2022-08-11,17304.0,Debit Card,Success,58302,Very Low
654,545,2023-09-16,7302.0,Debit Card,Success,782164,Very High
655,8086,2024-01-13,24888.0,Net Banking,Success,779644,Very High
656,13529,2022-10-25,20990.0,UPI,Success,240301,Low
657,15463,2022-01-27,13115.0,Credit Card,Success,263595,Low
658,19033,2023-07-17,1662.0,Auto Debit,Success,614126,High
659,6120,2025-05-30,12965.0,Auto Debit,Success,232505,Low
660,14531,2022-01-20,12233.0,Auto Debit,Success,590743,High
661,28237,2025-12-29,12480.0,UPI,Success,589322,High
662,12359,2022-10-05,3565.0,Credit Card,Success,29637,Very Low
663,14180,2023-04-02,20479.0,Net Banking,Success,745412,Very High
664,20077,2024-03-30,17736.0,Credit Card,Success,600441,High
665,4836,2024-09-28,11679.0,UPI,Success,469393,Medium
666,14440,2023-03-09,21511.0,Debit Card,Success,765323,Very High
667,19986,2022-05-04,10340.0,UPI,Success,310507,Low
668,245,2022-06-05,7372.0,Net Banking,Success,132652,Very Low
669,29532,2022-06-26,5416.0,UPI,Failed,42863,Very Low
670,3299,2024-09-21,24299.0,Credit Card,Success,246835,Low
671,18603,2025-11-08,20117.0,Net Banking,Success,45122,Very Low
672,26586,2022-09-13,18757.0,Auto Debit,Success,607296,High
673,9908,2022-01-16,18162.0,Auto Debit,Success,722922,Very High
674,8046,2025-05-12,12640.0,UPI,Success,126743,Very Low
675,23800,2024-12-30,12858.0,Net Banking,Pending,686267,Very High
676,7050,2025-04-14,5312.0,Auto Debit,Success,396311,Medium
677,8601,2025-08-01,24654.0,UPI,Success,763426,Very High
678,19205,2026-04-09,20352.0,Debit Card,Success,435518,Medium
679,17218,2022-09-03,1416.0,UPI,Success,744358,Very High
680,29626,2022-01-09,11199.0,Credit Card,Pending,325845,Medium
681,23769,2024-12-23,14545.0,Debit Card,Success,446866,Medium
682,7876,2025-03-12,11201.0,Debit Card,Success,621681,High
683,4361,2026-03-10,23667.0,Auto Debit,Success,390541,Medium
684,17734,2025-07-14,1668.0,Net Banking,Success,751860,Very High
685,6627,2023-03-16,4004.0,Auto Debit,Success,121558,Very Low
686,17013,2022-09-16,18300.0,Net Banking,Success,543444,High
687,9750,2025-12-16,2466.0,Net Banking,Success,119488,Very Low
688,20422,2024-07-22,11772.0,Debit Card,Success,375141,Medium
689,21610,2022-06-21,7746.0,Auto Debit,Success,786075,Very High
690,27972,2022-08-15,2086.0,Credit Card,Success,535853,High
691,29508,2026-02-19,15186.0,UPI,Success,691448,Very High
692,20781,2022-01-04,1976.0,Auto Debit,Success,290888,Low
693,24249,2023-01-27,2618.0,Credit Card,Success,182117,Low
694,10227,2025-11-21,24616.0,Net Banking,Success,198562,Low
695,14822,2025-10-06,16760.0,Auto Debit,Success,439869,Medium
696,27833,2022-12-07,1901.0,Debit Card,Pending,217606,Low
697,5789,2023-02-18,19315.0,Net Banking,Pending,752643,Very High
698,14592,2023-09-22,7035.0,UPI,Success,154028,Very Low
699,25117,2022-11-20,20850.0,Auto Debit,Success,783323,Very High
700,3792,2025-02-18,21694.0,Auto Debit,Success,785328,Very High
701,9101,2026-02-13,23494.0,Debit Card,Failed,21940,Very Low
702,22287,2025-10-14,12900.0,Debit Card,Success,778645,Very High
703,8589,2023-07-01,1105.0,Auto Debit,Success,254243,Low
704,24363,2024-07-07,7594.0,Debit Card,Success,539676,High
705,18031,2022-07-05,4190.0,Debit Card,Success,476697,Medium
706,2952,2022-08-02,24140.0,Credit Card,Success,311380,Low
707,24530,2022-10-09,7272.0,Net Banking,Success,93943,Very Low
708,22799,2022-12-10,8988.0,Credit Card,Success,787831,Very High
709,6860,2024-09-17,4344.0,Net Banking,Success,690017,Very High
710,28290,2026-03-27,24667.0,UPI,Success,248842,Low
711,10726,2026-01-23,12490.0,UPI,Success,209148,Low
712,19596,2022-03-24,21096.0,UPI,Success,74817,Very Low
713,26376,2023-08-23,20614.0,Credit Card,Success,15306,Very Low
714,28148,2024-12-19,15157.0,UPI,Success,172611,Low
715,14551,2026-03-20,16975.0,Auto Debit,Success,726581,Very High
716,24632,2024-10-27,22872.0,Debit Card,Success,797285,Very High
717,20487,2026-04-04,8629.0,Credit Card,Success,422426,Medium
718,6721,2023-09-20,17454.0,Net Banking,Success,664813,Very High
719,3453,2024-12-09,16377.0,Debit Card,Success,53920,Very Low
720,25194,2025-11-29,22446.0,UPI,Success,343069,Medium
721,14092,2022-12-07,21521.0,Credit Card,Failed,264905,Low
722,27622,2023-08-23,23464.0,Net Banking,Success,528579,High
723,17355,2024-02-20,13641.0,Credit Card,Success,83079,Very Low
724,26998,2025-03-11,7893.0,Auto Debit,Failed,502435,High
725,14728,2024-04-16,2832.0,Net Banking,Success,374565,Medium
726,28640,2023-05-13,21971.0,Auto Debit,Success,471695,Medium
727,14021,2022-08-26,19739.0,Credit Card,Success,541810,High
728,13556,2024-07-29,3105.0,Credit Card,Success,161616,Low
729,4547,2025-06-28,10001.0,Debit Card,Success,18408,Very Low
730,4606,2024-06-26,6769.0,Auto Debit,Success,46887,Very Low
731,12610,2025-08-17,7534.0,Debit Card,Success,135057,Very Low
732,1044,2025-04-20,282.0,Net Banking,Pending,347825,Medium
733,26432,2025-03-13,1248.0,Debit Card,Success,463387,Medium
734,95,2025-05-22,4311.0,Auto Debit,Success,329353,Medium
735,17274,2024-09-03,2259.0,Auto Debit,Success,523076,High
736,12242,2022-04-02,17585.0,Auto Debit,Success,437919,Medium
737,12040,2024-02-23,3432.0,Credit Card,Success,75627,Very Low
738,18949,2022-01-13,19185.0,Credit Card,Success,144237,Very Low
739,17646,2024-11-08,21359.0,UPI,Success,490713,High
